canonical,variant,type
Exxon Mobil Corporation,exxon mobil corporation,typography
EY,EY,punctuation
EY,ey,typography
F. Hoffmann-La Roche,F Hoffmann La,brand_parent
F. Hoffmann-La Roche,FHoffmann-LaRoche,punctuation
F. Hoffmann-La Roche,F. HOFFMANN-LA ROCHE,typography
F. Hoffmann-La Roche,f. hoffmann-la roche,typography
FACEBOOK,FACEBOOK,punctuation
FACEBOOK,facebook,typography
Fairfax Financial Holdings,FFH,abbreviation
Fairfax Financial Holdings,Fairfax,partial
Fairfax Financial Holdings,Fairfax Financial,brand_parent
Fairfax Financial Holdings,FairfaxFinancialHoldings,punctuation
Fairfax Financial Holdings,FAIRFAX FINANCIAL HOLDINGS,typography
Fairfax Financial Holdings,fairfax financial holdings,typography
Falabella Retail,Falabella,partial
Falabella Retail,FalabellaRetail,punctuation
Falabella Retail,FALABELLA RETAIL,typography
Falabella Retail,falabella retail,typography
FAMILY DOLLAR STORES,FAMILY,partial
FAMILY DOLLAR STORES,FAMILY DOLLAR,brand_parent
FAMILY DOLLAR STORES,FAMILYDOLLARSTORES,punctuation
FAMILY DOLLAR STORES,FAMILY DOLLAR STORES,typography
FAMILY DOLLAR STORES,family dollar stores,typography
Fannie Mae,FannieMae,punctuation
Fannie Mae,FANNIE MAE,typography
Fannie Mae,fannie mae,typography
FANUC,FANUC,punctuation
FANUC,fanuc,typography
Farm Credit West,FCW,abbreviation
Farm Credit West,Farm Credit,brand_parent
Farm Credit West,FarmCreditWest,punctuation
Farm Credit West,FARM CREDIT WEST,typography
Farm Credit West,farm credit west,typography
FAST RETAILING,FASTRETAILING,punctuation
FAST RETAILING,FAST RETAILING,typography
FAST RETAILING,fast retailing,typography
Fastenal,Fastenal,punctuation
Fastenal,FASTENAL,typography
Fastenal,fastenal,typography
FC Compassus,FCCompassus,punctuation
FC Compassus,FC Compassus,legal_suffix
FC Compassus,FC COMPASSUS,typography
FC Compassus,fc compassus,typography
FedEx,FedEx,punctuation
FedEx,FEDEX,typography
FedEx,fedex,typography
FEMSA,FEMSA,punctuation
FEMSA,femsa,typography
Ferguson Enterprises,FergusonEnterprises,punctuation
Ferguson Enterprises,FERGUSON ENTERPRISES,typography
Ferguson Enterprises,ferguson enterprises,typography
Ferrari,Ferrari,punctuation
Ferrari,FERRARI,typography
Ferrari,ferrari,typography
Ferrero,Ferrero,punctuation
Ferrero,FERRERO,typography
Ferrero,ferrero,typography
Ferrovial,Ferrovial,punctuation
Ferrovial,FERROVIAL,typography
Ferrovial,ferrovial,typography
Fiat Chrysler Automobiles,Fiat Chrysler,brand_parent
Fiat Chrysler Automobiles,FiatChryslerAutomobiles,punctuation
Fiat Chrysler Automobiles,FIAT CHRYSLER AUTOMOBILES,typography
Fiat Chrysler Automobiles,fiat chrysler automobiles,typography
Fifth Third Bank,FifthThirdBank,punctuation
Fifth Third Bank,FIFTH THIRD BANK,typography
Fifth Third Bank,fifth third bank,typography
First Cambodia,FirstCambodia,punctuation
First Cambodia,FIRST CAMBODIA,typography
First Cambodia,first cambodia,typography
First Citizens Bank,First Citizens,brand_parent
First Citizens Bank,FirstCitizensBank,punctuation
First Citizens Bank,FIRST CITIZENS BANK,typography
First Citizens Bank,first citizens bank,typography
First Data,First,partial
First Data,FirstData,punctuation
First Data,FIRST DATA,typography
First Data,first data,typography
First Financial Bankshares,FirstFinancialBankshares,punctuation
First Financial Bankshares,FIRST FINANCIAL BANKSHARES,typography
First Financial Bankshares,first financial bankshares,typography
First Financial Holding,First Financial,brand_parent
First Financial Holding,FirstFinancialHolding,punctuation
First Financial Holding,FIRST FINANCIAL HOLDING,typography
First Financial Holding,first financial holding,typography
FIRST HOPE BANK,FIRST HOPE,brand_parent
FIRST HOPE BANK,FIRSTHOPEBANK,punctuation
FIRST HOPE BANK,FIRST HOPE BANK,typography
FIRST HOPE BANK,first hope bank,typography
First Republic Bank,First Republic,brand_parent
First Republic Bank,FirstRepublicBank,punctuation
First Republic Bank,FIRST REPUBLIC BANK,typography
First Republic Bank,first republic bank,typography
First State Bank,First State,brand_parent
First State Bank,FirstStateBank,punctuation
First State Bank,FIRST STATE BANK,typography
First State Bank,first state bank,typography
First United Bank,First United,brand_parent
First United Bank,FirstUnitedBank,punctuation
First United Bank,FIRST UNITED BANK,typography
First United Bank,first united bank,typography
FirstEnergy,FirstEnergy,punctuation
FirstEnergy,FIRSTENERGY,typography
FirstEnergy,firstenergy,typography
FirstRand Bank,FirstRand,partial
FirstRand Bank,FirstRandBank,punctuation
FirstRand Bank,FIRSTRAND BANK,typography
FirstRand Bank,firstrand bank,typography
FIS,FIS,punctuation
FIS,fis,typography
Fiserv,Fiserv,punctuation
Fiserv,FISERV,typography
Fiserv,fiserv,typography
Flanagan Foodservice,Flanagan,partial
Flanagan Foodservice,FlanaganFoodservice,punctuation
Flanagan Foodservice,FLANAGAN FOODSERVICE,typography
Flanagan Foodservice,flanagan foodservice,typography
Fleetwood Metal Industries,Fleetwood Metal,brand_parent
Fleetwood Metal Industries,FleetwoodMetalIndustries,punctuation
Fleetwood Metal Industries,FLEETWOOD METAL INDUSTRIES,typography
Fleetwood Metal Industries,fleetwood metal industries,typography
Flint Community Bank,Flint Community,brand_parent
Flint Community Bank,FlintCommunityBank,punctuation
Flint Community Bank,Flint Community Bank,legal_suffix
Flint Community Bank,FLINT COMMUNITY BANK,typography
Flint Community Bank,flint community bank,typography
Flywheel,Flywheel,punctuation
Flywheel,FLYWHEEL,typography
Flywheel,flywheel,typography
FMR,FMR,punctuation
FMR,fmr,typography
Ford Motor Company,FMC,abbreviation
Ford Motor Company,Ford,partial
Ford Motor Company,Ford Motor,legal_suffix
Ford Motor Company,FordMotorCompany,punctuation
Ford Motor Company,FORD MOTOR COMPANY,typography
Ford Motor Company,ford motor company,typography
Formosa Chemicals & Fibre,Formosa Chemicals,brand_parent
Formosa Chemicals & Fibre,FormosaChemicalsFibre,punctuation
Formosa Chemicals & Fibre,FORMOSA CHEMICALS & FIBRE,typography
Formosa Chemicals & Fibre,formosa chemicals & fibre,typography
Formosa Petrochemical,Formosa,partial
Formosa Petrochemical,FormosaPetrochemical,punctuation
Formosa Petrochemical,FORMOSA PETROCHEMICAL,typography
Formosa Petrochemical,formosa petrochemical,typography
Formosa Plastics Corporation,Formosa,partial
Formosa Plastics Corporation,Formosa Plastics,legal_suffix
Formosa Plastics Corporation,FormosaPlasticsCorporation,punctuation
Formosa Plastics Corporation,FORMOSA PLASTICS CORPORATION,typography
Formosa Plastics Corporation,formosa plastics corporation,typography
Forrester Research,Forrester,partial
Forrester Research,ForresterResearch,punctuation
Forrester Research,FORRESTER RESEARCH,typography
Forrester Research,forrester research,typography
Fortescue Metals Group,Fortescue,partial
Fortescue Metals Group,Fortescue Metals,brand_parent
Fortescue Metals Group,FortescueMetalsGroup,punctuation
Fortescue Metals Group,FORTESCUE METALS GROUP,typography
Fortescue Metals Group,fortescue metals group,typography
Fortis,Fortis,punctuation
Fortis,FORTIS,typography
Fortis,fortis,typography
Fortive,Fortive,punctuation
Fortive,FORTIVE,typography
Fortive,fortive,typography
Fortum,Fortum,punctuation
Fortum,FORTUM,typography
Fortum,fortum,typography
Foshan Haitian flavouring & Food,Foshan,partial
Foshan Haitian flavouring & Food,Foshan Haitian flavouring,brand_parent
Foshan Haitian flavouring & Food,FoshanHaitianflavouringFood,punctuation
Foshan Haitian flavouring & Food,FOSHAN HAITIAN FLAVOURING & FOOD,typography
Foshan Haitian flavouring & Food,foshan haitian flavouring & food,typography
Fosun International,Fosun,partial
Fosun International,FosunInternational,punctuation
Fosun International,FOSUN INTERNATIONAL,typography
Fosun International,fosun international,typography
Freddie Mac,Freddie,partial
Freddie Mac,FreddieMac,punctuation
Freddie Mac,FREDDIE MAC,typography
Freddie Mac,freddie mac,typography
FREEDOM AUTO,FREEDOM,partial
FREEDOM AUTO,FREEDOMAUTO,punctuation
FREEDOM AUTO,FREEDOM AUTO,typography
FREEDOM AUTO,freedom auto,typography
Freeport-McMoRan,Freeport,partial
Freeport-McMoRan,Freeport-McMoRan,punctuation
Freeport-McMoRan,FREEPORT-MCMORAN,typography
Freeport-McMoRan,freeport-mcmoran,typography
Freudenberg Sealing Technologies,Freudenberg Sealing,brand_parent
Freudenberg Sealing Technologies,FreudenbergSealingTechnologies,punctuation
Freudenberg Sealing Technologies,FREUDENBERG SEALING TECHNOLOGIES,typography
Freudenberg Sealing Technologies,freudenberg sealing technologies,typography
FSNB,FSNB,punctuation
FSNB,fsnb,typography
FUJIFILM Holdings,FUJIFILM,partial
FUJIFILM Holdings,FUJIFILMHoldings,punctuation
FUJIFILM Holdings,FUJIFILM HOLDINGS,typography
FUJIFILM Holdings,fujifilm holdings,typography
FUJITSU,FUJITSU,punctuation
FUJITSU,fujitsu,typography
FUNAI ELECTRIC,FUNAI,partial
FUNAI ELECTRIC,FUNAIELECTRIC,punctuation
FUNAI ELECTRIC,FUNAI ELECTRIC,typography
FUNAI ELECTRIC,funai electric,typography
GAC Motor,GAC,partial
GAC Motor,GACMotor,punctuation
GAC Motor,GAC MOTOR,typography
GAC Motor,gac motor,typography
GAIL,GAIL,punctuation
GAIL,gail,typography
Galaxy Entertainment Group,Galaxy,partial
Galaxy Entertainment Group,Galaxy Entertainment,brand_parent
Galaxy Entertainment Group,GalaxyEntertainmentGroup,punctuation
Galaxy Entertainment Group,GALAXY ENTERTAINMENT GROUP,typography
Galaxy Entertainment Group,galaxy entertainment group,typography
Gallagher,Gallagher,punctuation
Gallagher,GALLAGHER,typography
Gallagher,gallagher,typography
Galp,Galp,punctuation
Galp,GALP,typography
Galp,galp,typography
Gap,Gap,punctuation
Gap,GAP,typography
Gap,gap,typography
Gazprom,Gazprom,punctuation
Gazprom,GAZPROM,typography
Gazprom,gazprom,typography
Gecina,Gecina,punctuation
Gecina,GECINA,typography
Gecina,gecina,typography
Geely Automobile Holdings,Geely Automobile,brand_parent
Geely Automobile Holdings,GeelyAutomobileHoldings,punctuation
Geely Automobile Holdings,GEELY AUTOMOBILE HOLDINGS,typography
Geely Automobile Holdings,geely automobile holdings,typography
Gemdale Properties andInvestment Corporation,Gemdale Properties andInvestment,legal_suffix
Gemdale Properties andInvestment Corporation,GemdalePropertiesandInvestmentCorporation,punctuation
Gemdale Properties andInvestment Corporation,GEMDALE PROPERTIES ANDINVESTMENT CORPORATION,typography
Gemdale Properties andInvestment Corporation,gemdale properties andinvestment corporation,typography
General Electric,GE,abbreviation
General Electric,GeneralElectric,punctuation
General Electric,GENERAL ELECTRIC,typography
General Electric,general electric,typography
General Mills,GM,abbreviation
General Mills,General,partial
General Mills,GeneralMills,punctuation
General Mills,GENERAL MILLS,typography
General Mills,general mills,typography
General Motors,GeneralMotors,punctuation
General Motors,GENERAL MOTORS,typography
General Motors,general motors,typography
Genesis HealthCare,GH,abbreviation
Genesis HealthCare,GenesisHealthCare,punctuation
Genesis HealthCare,GENESIS HEALTHCARE,typography
Genesis HealthCare,genesis healthcare,typography
GENTEX CORPORATION,GENTEX,legal_suffix
GENTEX CORPORATION,GENTEXCORPORATION,punctuation
GENTEX CORPORATION,GENTEX CORPORATION,typography
GENTEX CORPORATION,gentex corporation,typography
Genworth Financial,GenworthFinancial,punctuation
Genworth Financial,GENWORTH FINANCIAL,typography
Genworth Financial,genworth financial,typography
George Weston,GeorgeWeston,punctuation
George Weston,GEORGE WESTON,typography
George Weston,george weston,typography
Geotab,Geotab,punctuation
Geotab,GEOTAB,typography
Geotab,geotab,typography
GEOVERT,GEOVERT,punctuation
GEOVERT,geovert,typography
GF Securities,GF,partial
GF Securities,GFSecurities,punctuation
GF Securities,GF SECURITIES,typography
GF Securities,gf securities,typography
Givaudan,Givaudan,punctuation
Givaudan,GIVAUDAN,typography
Givaudan,givaudan,typography
GKN Sinter Metals Engineering,GKN,partial
GKN Sinter Metals Engineering,GSME,abbreviation
GKN Sinter Metals Engineering,GKN Sinter Metals,brand_parent
GKN Sinter Metals Engineering,GKNSinterMetalsEngineering,punctuation
GKN Sinter Metals Engineering,GKN SINTER METALS ENGINEERING,typography
GKN Sinter Metals Engineering,gkn sinter metals engineering,typography
GlaxoSmithKline,GlaxoSmithKline,punctuation
GlaxoSmithKline,GLAXOSMITHKLINE,typography
GlaxoSmithKline,glaxosmithkline,typography
Glencore,Glencore,punctuation
Glencore,GLENCORE,typography
Glencore,glencore,typography
Global Wave Technology,Global Wave,brand_parent
Global Wave Technology,GlobalWaveTechnology,punctuation
Global Wave Technology,GLOBAL WAVE TECHNOLOGY,typography
Global Wave Technology,global wave technology,typography
Goldman Sachs,GS,abbreviation
Goldman Sachs,GoldmanSachs,punctuation
Goldman Sachs,GOLDMAN SACHS,typography
Goldman Sachs,goldman sachs,typography
Goodyear Tire & Rubber,Goodyear Tire,brand_parent
Goodyear Tire & Rubber,GoodyearTireRubber,punctuation
Goodyear Tire & Rubber,GOODYEAR TIRE & RUBBER,typography
Goodyear Tire & Rubber,goodyear tire & rubber,typography
Google,Google,punctuation
Google,GOOGLE,typography
Google,google,typography
Grande Cheese,GrandeCheese,punctuation
Grande Cheese,GRANDE CHEESE,typography
Grande Cheese,grande cheese,typography
Granite Telecommunications,Granite,partial
Granite Telecommunications,GraniteTelecommunications,punctuation
Granite Telecommunications,Granite Telecommunications,legal_suffix
Granite Telecommunications,GRANITE TELECOMMUNICATIONS,typography
Granite Telecommunications,granite telecommunications,typography
Grant Thornton,GrantThornton,punctuation
Grant Thornton,GRANT THORNTON,typography
Grant Thornton,grant thornton,typography
Grasim Industries,Grasim,partial
Grasim Industries,GrasimIndustries,punctuation
Grasim Industries,GRASIM INDUSTRIES,typography
Grasim Industries,grasim industries,typography
Great Wall Motor,GWM,abbreviation
Great Wall Motor,Great Wall,brand_parent
Great Wall Motor,GreatWallMotor,punctuation
Great Wall Motor,GREAT WALL MOTOR,typography
Great Wall Motor,great wall motor,typography
Green Shield Canada,Green Shield,brand_parent
Green Shield Canada,GreenShieldCanada,punctuation
Green Shield Canada,GREEN SHIELD CANADA,typography
Green Shield Canada,green shield canada,typography
Grifols,Grifols,punctuation
Grifols,GRIFOLS,typography
Grifols,grifols,typography
Groupe ADP,Groupe,partial
Groupe ADP,GroupeADP,punctuation
Groupe ADP,GROUPE ADP,typography
Groupe ADP,groupe adp,typography
Grupo Aval,Grupo,partial
Grupo Aval,GrupoAval,punctuation
Grupo Aval,GRUPO AVAL,typography
Grupo Aval,grupo aval,typography
Grupo Bancolombia,GrupoBancolombia,punctuation
Grupo Bancolombia,Grupo Bancolombia,legal_suffix
Grupo Bancolombia,GRUPO BANCOLOMBIA,typography
Grupo Bancolombia,grupo bancolombia,typography
Grupo Elektra,GrupoElektra,punctuation
Grupo Elektra,GRUPO ELEKTRA,typography
Grupo Elektra,grupo elektra,typography
GTJA Securities,GTJA,partial
GTJA Securities,GTJASecurities,punctuation
GTJA Securities,GTJA SECURITIES,typography
GTJA Securities,gtja securities,typography
Guangzhou Rural Commercial Bank,Guangzhou Rural Commercial,brand_parent
Guangzhou Rural Commercial Bank,GuangzhouRuralCommercialBank,punctuation
Guangzhou Rural Commercial Bank,Guangzhou Rural Commercial Bank,legal_suffix
Guangzhou Rural Commercial Bank,GUANGZHOU RURAL COMMERCIAL BANK,typography
Guangzhou Rural Commercial Bank,guangzhou rural commercial bank,typography
Guaranty Bank & Trust,Guaranty Bank,brand_parent
Guaranty Bank & Trust,GuarantyBankTrust,punctuation
Guaranty Bank & Trust,GUARANTY BANK & TRUST,typography
Guaranty Bank & Trust,guaranty bank & trust,typography
Guidehouse,Guidehouse,punctuation
Guidehouse,GUIDEHOUSE,typography
Guidehouse,guidehouse,typography
H&M Hennes & Mauritz,HMHM,abbreviation
H&M Hennes & Mauritz,H M Hennes,brand_parent
H&M Hennes & Mauritz,HMHennesMauritz,punctuation
H&M Hennes & Mauritz,H&M HENNES & MAURITZ,typography
H&M Hennes & Mauritz,h&m hennes & mauritz,typography
Haier Group,Haier,partial
Haier Group,HaierGroup,punctuation
Haier Group,HAIER GROUP,typography
Haier Group,haier group,typography
Haitong Securities,Haitong,partial
Haitong Securities,HaitongSecurities,punctuation
Haitong Securities,HAITONG SECURITIES,typography
Haitong Securities,haitong securities,typography
