canonical,variant,type
Foshan Haitian flavouring & Food,Foshan Haitian flavouring,brand_parent
Foshan Haitian flavouring & Food,FoshanHaitianflavouringFood,punctuation
Foshan Haitian flavouring & Food,FOSHAN HAITIAN FLAVOURING & FOOD,typography
Foshan Haitian flavouring & Food,foshan haitian flavouring & food,typography
Fosun International,Fosun,partial
Fosun International,FosunInternational,punctuation
Fosun International,FOSUN INTERNATIONAL,typography
Fosun International,fosun international,typography
Freddie Mac,Freddie,partial
Freddie Mac,FreddieMac,punctuation
Freddie Mac,FREDDIE MAC,typography
Freddie Mac,freddie mac,typography
FREEDOM AUTO,FREEDOM,partial
FREEDOM AUTO,FREEDOMAUTO,punctuation
FREEDOM AUTO,freedom auto,typography
Freeport-McMoRan,Freeport,partial
Freeport-McMoRan,FREEPORT-MCMORAN,typography
Freeport-McMoRan,freeport-mcmoran,typography
Freudenberg Sealing Technologies,Freudenberg Sealing,brand_parent
Freudenberg Sealing Technologies,FreudenbergSealingTechnologies,punctuation
Freudenberg Sealing Technologies,FREUDENBERG SEALING TECHNOLOGIES,typography
Freudenberg Sealing Technologies,freudenberg sealing technologies,typography
FSNB,fsnb,typography
FUJIFILM Holdings,FUJIFILM,partial
FUJIFILM Holdings,FUJIFILMHoldings,punctuation
FUJIFILM Holdings,FUJIFILM HOLDINGS,typography
FUJIFILM Holdings,fujifilm holdings,typography
FUJITSU,fujitsu,typography
FUNAI ELECTRIC,FUNAI,partial
FUNAI ELECTRIC,FUNAIELECTRIC,punctuation
FUNAI ELECTRIC,funai electric,typography
GAC Motor,GAC,partial
GAC Motor,GACMotor,punctuation
GAC Motor,GAC MOTOR,typography
GAC Motor,gac motor,typography
GAIL,gail,typography
Galaxy Entertainment Group,Galaxy,partial
Galaxy Entertainment Group,Galaxy Entertainment,brand_parent
Galaxy Entertainment Group,GalaxyEntertainmentGroup,punctuation
Galaxy Entertainment Group,GALAXY ENTERTAINMENT GROUP,typography
Galaxy Entertainment Group,galaxy entertainment group,typography
Gallagher,GALLAGHER,typography
Gallagher,gallagher,typography
Galp,GALP,typography
Galp,galp,typography
Gap,GAP,typography
Gap,gap,typography
Gazprom,GAZPROM,typography
Gazprom,gazprom,typography
Gecina,GECINA,typography
Gecina,gecina,typography
Geely Automobile Holdings,Geely Automobile,brand_parent
Geely Automobile Holdings,GeelyAutomobileHoldings,punctuation
Geely Automobile Holdings,GEELY AUTOMOBILE HOLDINGS,typography
Geely Automobile Holdings,geely automobile holdings,typography
Gemdale Properties andInvestment Corporation,Gemdale Properties andInvestment,legal_suffix
Gemdale Properties andInvestment Corporation,GemdalePropertiesandInvestmentCorporation,punctuation
Gemdale Properties andInvestment Corporation,GEMDALE PROPERTIES ANDINVESTMENT CORPORATION,typography
Gemdale Properties andInvestment Corporation,gemdale properties andinvestment corporation,typography
General Electric,GE,abbreviation
General Electric,GeneralElectric,punctuation
General Electric,GENERAL ELECTRIC,typography
General Electric,general electric,typography
General Mills,GM,abbreviation
General Mills,General,partial
General Mills,GeneralMills,punctuation
General Mills,GENERAL MILLS,typography
General Mills,general mills,typography
General Motors,GeneralMotors,punctuation
General Motors,GENERAL MOTORS,typography
General Motors,general motors,typography
Genesis HealthCare,GH,abbreviation
Genesis HealthCare,GenesisHealthCare,punctuation
Genesis HealthCare,GENESIS HEALTHCARE,typography
Genesis HealthCare,genesis healthcare,typography
GENTEX CORPORATION,GENTEX,legal_suffix
GENTEX CORPORATION,GENTEXCORPORATION,punctuation
GENTEX CORPORATION,gentex corporation,typography
Genworth Financial,GenworthFinancial,punctuation
Genworth Financial,GENWORTH FINANCIAL,typography
Genworth Financial,genworth financial,typography
George Weston,GeorgeWeston,punctuation
George Weston,GEORGE WESTON,typography
George Weston,george weston,typography
Geotab,GEOTAB,typography
Geotab,geotab,typography
GEOVERT,geovert,typography
GF Securities,GF,partial
GF Securities,GFSecurities,punctuation
GF Securities,GF SECURITIES,typography
GF Securities,gf securities,typography
Givaudan,GIVAUDAN,typography
Givaudan,givaudan,typography
GKN Sinter Metals Engineering,GKN,partial
GKN Sinter Metals Engineering,GSME,abbreviation
GKN Sinter Metals Engineering,GKN Sinter Metals,brand_parent
GKN Sinter Metals Engineering,GKNSinterMetalsEngineering,punctuation
GKN Sinter Metals Engineering,GKN SINTER METALS ENGINEERING,typography
GKN Sinter Metals Engineering,gkn sinter metals engineering,typography
GlaxoSmithKline,GLAXOSMITHKLINE,typography
GlaxoSmithKline,glaxosmithkline,typography
Glencore,GLENCORE,typography
Glencore,glencore,typography
Global Wave Technology,Global Wave,brand_parent
Global Wave Technology,GlobalWaveTechnology,punctuation
Global Wave Technology,GLOBAL WAVE TECHNOLOGY,typography
Global Wave Technology,global wave technology,typography
Goldman Sachs,GS,abbreviation
Goldman Sachs,GoldmanSachs,punctuation
Goldman Sachs,GOLDMAN SACHS,typography
Goldman Sachs,goldman sachs,typography
Goodyear Tire & Rubber,Goodyear Tire,brand_parent
Goodyear Tire & Rubber,GoodyearTireRubber,punctuation
Goodyear Tire & Rubber,GOODYEAR TIRE & RUBBER,typography
Goodyear Tire & Rubber,goodyear tire & rubber,typography
Google,GOOGLE,typography
Google,google,typography
Grande Cheese,GrandeCheese,punctuation
Grande Cheese,GRANDE CHEESE,typography
Grande Cheese,grande cheese,typography
Granite Telecommunications,Granite,partial
Granite Telecommunications,GraniteTelecommunications,punctuation
Granite Telecommunications,GRANITE TELECOMMUNICATIONS,typography
Granite Telecommunications,granite telecommunications,typography
Grant Thornton,GrantThornton,punctuation
Grant Thornton,GRANT THORNTON,typography
Grant Thornton,grant thornton,typography
Grasim Industries,Grasim,partial
Grasim Industries,GrasimIndustries,punctuation
Grasim Industries,GRASIM INDUSTRIES,typography
Grasim Industries,grasim industries,typography
Great Wall Motor,GWM,abbreviation
Great Wall Motor,Great Wall,brand_parent
Great Wall Motor,GreatWallMotor,punctuation
Great Wall Motor,GREAT WALL MOTOR,typography
Great Wall Motor,great wall motor,typography
Green Shield Canada,Green Shield,brand_parent
Green Shield Canada,GreenShieldCanada,punctuation
Green Shield Canada,GREEN SHIELD CANADA,typography
Green Shield Canada,green shield canada,typography
Grifols,GRIFOLS,typography
Grifols,grifols,typography
Groupe ADP,Groupe,partial
Groupe ADP,GroupeADP,punctuation
Groupe ADP,GROUPE ADP,typography
Groupe ADP,groupe adp,typography
Grupo Aval,Grupo,partial
Grupo Aval,GrupoAval,punctuation
Grupo Aval,GRUPO AVAL,typography
Grupo Aval,grupo aval,typography
Grupo Bancolombia,GrupoBancolombia,punctuation
Grupo Bancolombia,GRUPO BANCOLOMBIA,typography
Grupo Bancolombia,grupo bancolombia,typography
Grupo Elektra,GrupoElektra,punctuation
Grupo Elektra,GRUPO ELEKTRA,typography
Grupo Elektra,grupo elektra,typography
GTJA Securities,GTJA,partial
GTJA Securities,GTJASecurities,punctuation
GTJA Securities,GTJA SECURITIES,typography
GTJA Securities,gtja securities,typography
Guangzhou Rural Commercial Bank,Guangzhou Rural Commercial,brand_parent
Guangzhou Rural Commercial Bank,GuangzhouRuralCommercialBank,punctuation
Guangzhou Rural Commercial Bank,GUANGZHOU RURAL COMMERCIAL BANK,typography
Guangzhou Rural Commercial Bank,guangzhou rural commercial bank,typography
Guaranty Bank & Trust,Guaranty Bank,brand_parent
Guaranty Bank & Trust,GuarantyBankTrust,punctuation
Guaranty Bank & Trust,GUARANTY BANK & TRUST,typography
Guaranty Bank & Trust,guaranty bank & trust,typography
Guidehouse,GUIDEHOUSE,typography
Guidehouse,guidehouse,typography
H&M Hennes & Mauritz,HMHM,abbreviation
H&M Hennes & Mauritz,H M Hennes,brand_parent
H&M Hennes & Mauritz,HMHennesMauritz,punctuation
H&M Hennes & Mauritz,H&M HENNES & MAURITZ,typography
H&M Hennes & Mauritz,h&m hennes & mauritz,typography
Haier Group,Haier,partial
Haier Group,HaierGroup,punctuation
Haier Group,HAIER GROUP,typography
Haier Group,haier group,typography
Haitong Securities,Haitong,partial
Haitong Securities,HaitongSecurities,punctuation
Haitong Securities,HAITONG SECURITIES,typography
Haitong Securities,haitong securities,typography
HALIGHT,halight,typography
Halliburton,HALLIBURTON,typography
Halliburton,halliburton,typography
Hamilton Beach Brands,Hamilton Beach,brand_parent
Hamilton Beach Brands,HamiltonBeachBrands,punctuation
Hamilton Beach Brands,HAMILTON BEACH BRANDS,typography
Hamilton Beach Brands,hamilton beach brands,typography
HANA FINANCIAL,HANA,partial
HANA FINANCIAL,HANAFINANCIAL,punctuation
HANA FINANCIAL,hana financial,typography
Hankyu Hanshin Holdings,Hankyu,partial
Hankyu Hanshin Holdings,Hankyu Hanshin,brand_parent
Hankyu Hanshin Holdings,HankyuHanshinHoldings,punctuation
Hankyu Hanshin Holdings,HANKYU HANSHIN HOLDINGS,typography
Hankyu Hanshin Holdings,hankyu hanshin holdings,typography
Hanwha Group,Hanwha,partial
Hanwha Group,HanwhaGroup,punctuation
Hanwha Group,HANWHA GROUP,typography
Hanwha Group,hanwha group,typography
Hargray Communications,HargrayCommunications,punctuation
Hargray Communications,HARGRAY COMMUNICATIONS,typography
Hargray Communications,hargray communications,typography
Harrison Medical Centre,Harrison Medical,brand_parent
Harrison Medical Centre,HarrisonMedicalCentre,punctuation
Harrison Medical Centre,HARRISON MEDICAL CENTRE,typography
Harrison Medical Centre,harrison medical centre,typography
Havasu Regional Medical Center,Havasu Regional Medical,brand_parent
Havasu Regional Medical Center,HavasuRegionalMedicalCenter,punctuation
Havasu Regional Medical Center,HAVASU REGIONAL MEDICAL CENTER,typography
Havasu Regional Medical Center,havasu regional medical center,typography
Hawthorn Bank,HawthornBank,punctuation
Hawthorn Bank,HAWTHORN BANK,typography
Hawthorn Bank,hawthorn bank,typography
HCP,hcp,typography
Healthcare with Heart,HwH,abbreviation
Healthcare with Heart,HealthcarewithHeart,punctuation
Healthcare with Heart,HEALTHCARE WITH HEART,typography
Healthcare with Heart,healthcare with heart,typography
Healthfirst,HEALTHFIRST,typography
Healthfirst,healthfirst,typography
H-E-B,HEB,abbreviation
H-E-B,H E,brand_parent
H-E-B,h-e-b,typography
HEIDELBERGCEMENT,heidelbergcement,typography
Helvetia Group,Helvetia,partial
Helvetia Group,HelvetiaGroup,punctuation
Helvetia Group,HELVETIA GROUP,typography
Helvetia Group,helvetia group,typography
Henderson Land Development,Henderson,partial
Henderson Land Development,Henderson Land,brand_parent
Henderson Land Development,HendersonLandDevelopment,punctuation
Henderson Land Development,HENDERSON LAND DEVELOPMENT,typography
Henderson Land Development,henderson land development,typography
Hengrui Therapeutics,Hengrui,partial
Hengrui Therapeutics,HengruiTherapeutics,punctuation
Hengrui Therapeutics,HENGRUI THERAPEUTICS,typography
Hengrui Therapeutics,hengrui therapeutics,typography
Hennepin Healthcare,Hennepin,partial
Hennepin Healthcare,HennepinHealthcare,punctuation
Hennepin Healthcare,HENNEPIN HEALTHCARE,typography
Hennepin Healthcare,hennepin healthcare,typography
Hess Corporation,Hess,legal_suffix
Hess Corporation,HessCorporation,punctuation
Hess Corporation,HESS CORPORATION,typography
Hess Corporation,hess corporation,typography
Hesteel Group Tangsteel,Hesteel,partial
Hesteel Group Tangsteel,Hesteel Group,brand_parent
Hesteel Group Tangsteel,HesteelGroupTangsteel,punctuation
Hesteel Group Tangsteel,HESTEEL GROUP TANGSTEEL,typography
Hesteel Group Tangsteel,hesteel group tangsteel,typography
Hewlett Packard Enterprise,HPE,abbreviation
Hewlett Packard Enterprise,Hewlett,partial
Hewlett Packard Enterprise,Hewlett Packard,brand_parent
Hewlett Packard Enterprise,HewlettPackardEnterprise,punctuation
Hewlett Packard Enterprise,HEWLETT PACKARD ENTERPRISE,typography
Hewlett Packard Enterprise,hewlett packard enterprise,typography
HighRadius,HIGHRADIUS,typography
HighRadius,highradius,typography
Hilton,HILTON,typography
Hilton,hilton,typography
Hindalco Industries,Hindalco,partial
Hindalco Industries,HindalcoIndustries,punctuation
Hindalco Industries,HINDALCO INDUSTRIES,typography
Hindalco Industries,hindalco industries,typography
HollyFrontier Corporation,HollyFrontier,legal_suffix
HollyFrontier Corporation,HollyFrontierCorporation,punctuation
HollyFrontier Corporation,HOLLYFRONTIER CORPORATION,typography
HollyFrontier Corporation,hollyfrontier corporation,typography
Home Depot,HomeDepot,punctuation
Home Depot,HOME DEPOT,typography
Home Depot,home depot,typography
Home Depot Product Authority,HDPA,abbreviation
Home Depot Product Authority,Home Depot Product,brand_parent
Home Depot Product Authority,HomeDepotProductAuthority,punctuation
Home Depot Product Authority,HOME DEPOT PRODUCT AUTHORITY,typography
Home Depot Product Authority,home depot product authority,typography
Homewood Health,Homewood,partial
Homewood Health,HomewoodHealth,punctuation
Homewood Health,HOMEWOOD HEALTH,typography
Homewood Health,homewood health,typography
Hon Hai Precision,Hon Hai,brand_parent
Hon Hai Precision,HonHaiPrecision,punctuation
Hon Hai Precision,HON HAI PRECISION,typography
Hon Hai Precision,hon hai precision,typography
Honda Motor,Honda,partial
Honda Motor,HondaMotor,punctuation
Honda Motor,HONDA MOTOR,typography
Honda Motor,honda motor,typography
Honeywell International,Honeywell,partial
Honeywell International,HoneywellInternational,punctuation
Honeywell International,HONEYWELL INTERNATIONAL,typography
Honeywell International,honeywell international,typography
Hong Kong Exchanges and Clearing,HongKongExchangesandClearing,punctuation
Hong Kong Exchanges and Clearing,HONG KONG EXCHANGES AND CLEARING,typography
Hong Kong Exchanges and Clearing,hong kong exchanges and clearing,typography
Hoosier Hills Credit Union,Hoosier Hills Credit,brand_parent
Hoosier Hills Credit Union,HoosierHillsCreditUnion,punctuation
Hoosier Hills Credit Union,HOOSIER HILLS CREDIT UNION,typography
Hoosier Hills Credit Union,hoosier hills credit union,typography
Horizon Community Bank,Horizon Community,brand_parent
Horizon Community Bank,HorizonCommunityBank,punctuation
Horizon Community Bank,HORIZON COMMUNITY BANK,typography
Horizon Community Bank,horizon community bank,typography
Horizon Therapeutics,HorizonTherapeutics,punctuation
Horizon Therapeutics,HORIZON THERAPEUTICS,typography
Horizon Therapeutics,horizon therapeutics,typography
Hormel Foods Corporation,Hormel,partial
Hormel Foods Corporation,Hormel Foods,legal_suffix
Hormel Foods Corporation,HormelFoodsCorporation,punctuation
Hormel Foods Corporation,HORMEL FOODS CORPORATION,typography
Hormel Foods Corporation,hormel foods corporation,typography
Host Hotels & Resorts,Host Hotels,brand_parent
Host Hotels & Resorts,HostHotelsResorts,punctuation
Host Hotels & Resorts,HOST HOTELS & RESORTS,typography
Host Hotels & Resorts,host hotels & resorts,typography
HOYA Corporation,HOYA,legal_suffix
HOYA Corporation,HOYACorporation,punctuation
HOYA Corporation,HOYA CORPORATION,typography
HOYA Corporation,hoya corporation,typography
HRHCare,HRHCARE,typography
HRHCare,hrhcare,typography
HSBC Group,hsbc,typography
HSBC Group,HSBC,partial
HSBC Group,HSBCGroup,punctuation
HSBC Group,HSBC GROUP,typography
HSBC Group,hsbc group,typography
Huaneng Power International,Huaneng,partial
Huaneng Power International,Huaneng Power,brand_parent
Huaneng Power International,HuanengPowerInternational,punctuation
Huaneng Power International,HUANENG POWER INTERNATIONAL,typography
Huaneng Power International,huaneng power international,typography
Huansheng Ecommerce,Huansheng,partial
Huansheng Ecommerce,HuanshengEcommerce,punctuation
Huansheng Ecommerce,HUANSHENG ECOMMERCE,typography
Huansheng Ecommerce,huansheng ecommerce,typography
Huatai Securities,Huatai,partial
Huatai Securities,HuataiSecurities,punctuation
Huatai Securities,HUATAI SECURITIES,typography
